,Linkas,Adresas,Kaina,€/S,Aukštas,Plotas,Kambariai
128,https://www.aruodas.lt/butai-vilniuje-antakalnyje-p-vileisio-g-naujas-projektas-antakalnyje-vileisio-1-3352277/,"Antakalnis, P. Vileišio g.",148 000 €,3586€/m²,1/5,41.27,2
129,https://www.aruodas.lt/butai-vilniuje-baltupiuose-baltupio-g-parduodamas-visiskai-naujas-tik-ka-irengtas-1-3383364/,"Baltupiai, Baltupio g.",146 000 €,3395€/m²,1/7,43,2
130,https://www.aruodas.lt/butai-vilniuje-snipiskese-orsos-g-parduodamas-irengtas-erdvus-kambario-butas-1-3382136/,"Šnipiškės, Oršos g.",150 000 €,4054€/m²,2/7,37,1
131,https://www.aruodas.lt/butai-vilniuje-valakampiuose-nugaletoju-g-parduodamas-ju-kambariu-valakampiuose-1-3383380/,"Valakampiai, Nugalėtojų g.",287 000 €,5379€/m²,3/3,53.36,2
132,https://www.aruodas.lt/butai-vilniuje-snipiskese-a-juozapaviciaus-g-parduodami-prabangus-triju-kambariu-1-3381186/,"Šnipiškės, A. Juozapavičiaus g.",509 000 €,4829€/m²,2/11,105.4,3
133,https://www.aruodas.lt/butai-vilniuje-snipiskese-sporto-g-prestizineje-vietoje-desiniajame-neries-1-3389707/,"Šnipiškės, Sporto g.",359 000 €,5277€/m²,3/5,68.03,3
134,https://www.aruodas.lt/butai-vilniuje-filaretuose-peteliskiu-g-salia-senamiescio-viename-populiariausiu-1-3383516/,"Filaretai, Peteliškių g.",188 000 €,3172€/m²,5/6,59.26,3
135,https://www.aruodas.lt/butai-vilniuje-uzupyje-polocko-g-moderniai-ir-sviesiai-irengtas-erdvus-butas-1-3355695/,"Užupis, Polocko g.",565 000 €,6783€/m²,2/3,83.3,3
136,https://www.aruodas.lt/butai-vilniuje-naujojoje-vilnioje-dumu-g-rezervuota-iki-d-suremontuotas-1-3388863/,"Naujoji Vilnia, Dūmų g.",48 000 €,1590€/m²,3/3,30.18,2
137,https://www.aruodas.lt/butai-vilniuje-senamiestyje-polocko-g-moderniai-ir-sviesiai-irengtas-erdvus-butas-1-3355693/,"Senamiestis, Polocko g.",565 000 €,6783€/m²,2/3,83.3,3
138,https://www.aruodas.lt/butai-vilniuje-burbiskes-eisiskiu-pl-parduodamas-pilnai-irengtas-kvm-riu-1-3373800/,"Burbiškės, Eišiškių pl.",240 000 €,2400€/m²,2/3,100,4
139,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-perkunkiemio-g-parduodamas-puikiai-islaikytas-sviesus-1-3371070/,"Pašilaičiai, Perkūnkiemio g.",115 000 €,2721€/m²,3/9,42.26,1
140,https://www.aruodas.lt/butai-vilniuje-pilaiteje-i-kanto-al-parduodamas-racionaliai-isplanuotas-ir-1-3376246/,"Pilaitė, I. Kanto al.",117 000 €,3011€/m²,5/5,38.86,2
141,https://www.aruodas.lt/butai-vilniuje-zirmunuose-verkiu-g-skubiai-parduodamas-butas-projekte-verkiu-1-3382520/,"Žirmūnai, Verkių g.",136 000 €,3687€/m²,1/9,36.89,1
142,https://www.aruodas.lt/butai-vilniuje-senamiestyje-subaciaus-g-parduodamas-isskirtinis-senamiescio-dvasia-1-3360281/,"Senamiestis, Subačiaus g.",179 900 €,3693€/m²,1/4,48.72,2
143,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-laisves-pr-geroje-vietoje-pasilaiciuose-laisves-pr-1-3390257/,"Pašilaičiai, Laisvės pr.",79 000 €,2257€/m²,1/9,35,1
144,https://www.aruodas.lt/butai-vilniuje-lazdyneliuose-lazdyneliu-g-riverland-isskirtinis-a-energinio-1-3369912/,"Lazdynėliai, Lazdynėlių g.",129 900 €,2274€/m²,1/4,57.12,3
145,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-t-sevcenkos-g-nu-wave-studijos-tipo-bustai-1-3388901/,"Naujamiestis, T. Ševčenkos g.",160 000 €,4303€/m²,4/4,37.18,2
146,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-vytenio-g-projekto-skvero-namai-vytenio-g-ii-1-3382898/,"Naujamiestis, Vytenio g.",110 600 €,4366€/m²,1/5,25.33,1
147,https://www.aruodas.lt/butai-vilniuje-santariskese-dangerucio-g-jaukus-erdvus-uzdaras-ir-zalias-naujuju-1-3370060/,"Santariškės, Dangeručio g.",153 000 €,2654€/m²,3/4,57.64,2
148,https://www.aruodas.lt/butai-vilniuje-bajoruose-bajoru-kel-parduodama-tiesiai-is-vystytojo-erdvus-ju-1-3383964/,"Bajorai, Bajorų kel.",109 000 €,2868€/m²,2/4,38,2
149,https://www.aruodas.lt/butai-vilniuje-pilaiteje-m-mazvydo-g-butus-jau-galima-apziureti-gyvai-1-3347635/,"Pilaitė, M. Mažvydo g.",151 000 €,2582€/m²,2/8,58.48,3
150,https://www.aruodas.lt/butai-vilniuje-lazdyneliuose-lazdyneliu-g-kvieciame-i-atviru-duru-dienas-kurios-vyksta-1-3336469/,"Lazdynėliai, Lazdynėlių g.",146 000 €,2764€/m²,1/4,52.82,3
151,https://www.aruodas.lt/butai-vilniuje-visoriuose-visoriu-g-metu-laikai-kokybiska-eika-kuriama-1-3380992/,"Visoriai, Visorių g.",94 000 €,3026€/m²,2/5,31.06,1
152,https://www.aruodas.lt/butai-vilniuje-justiniskese-mozuriskiu-g-mo-garden-retai-sutinkamas-bet-imanomas-1-3385866/,"Justiniškės, Mozūriškių g.",214 900 €,2985€/m²,1/3,72,4
153,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-pavilnioniu-g-naujas-projektas-pasilaiciuose-city-1-3384402/,"Pašilaičiai, Pavilnionių g.",75 545 €,2900€/m²,4/5,26.05,1
154,https://www.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-lucky-homes-tai-namai-sukurti-patogiam-1-3371766/,"Šnipiškės, Kalvarijų g.",128 100 €,3902€/m²,2/5,32.83,1
155,https://www.aruodas.lt/butai-vilniuje-virsuliskese-laisves-pr-isskirtinis-pasiulymas-eur-1-3383442/,"Viršuliškės, Laisvės pr.",166 200 €,2842€/m²,2/9,58.48,3
156,https://www.aruodas.lt/butai-vilniuje-karoliniskese-sietyno-g-naujas-butu-projektas-karoliniskese-1-3388261/,"Karoliniškės, Sietyno g.",123 729 €,2650€/m²,2/5,46.69,2
157,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-algirdo-g-naujas-butu-projektas-naujamiestyje-algirdo-1-3284212/,"Naujamiestis, Algirdo g.",203 073 €,4100€/m²,3/5,49.53,3
158,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-marijampoles-g-naujas-butu-projektas-naujamiestyje-city-1-3373842/,"Naujamiestis, Marijampolės g.",164 813 €,3750€/m²,2/7,43.95,2
159,https://www.aruodas.lt/butai-vilniuje-pilaiteje-karaliauciaus-g-specialus-pasiulymai-iki-gruodzio-d-1-3389495/,"Pilaitė, Karaliaučiaus g.",145 800 €,2348€/m²,2/8,62.09,3
160,https://www.aruodas.lt/butai-vilniuje-lazdyneliuose-zaibo-g-statybos-jau-baigtos-todel-savo-naujuosius-1-3323309/,"Lazdynėliai, Žaibo g.",165 000 €,3008€/m²,2/4,54.85,3
161,https://www.aruodas.lt/butai-vilniuje-zveryne-paribio-g-parduodamas-kambariu-kvm-butas-1-3371306/,"Žvėrynas, Paribio g.",210 900 €,3513€/m²,1/3,60.03,3
162,https://www.aruodas.lt/butai-vilniuje-senamiestyje-paneriu-g-unikalioje-miesto-vietoje-sv-stepono-1-3329973/,"Senamiestis, Panerių g.",616 905 €,4500€/m²,1/2,137.09,5
163,https://www.aruodas.lt/butai-vilniuje-justiniskese-rygos-g-namo-baigtumas-butas-parduodamas-su-1-3358611/,"Justiniškės, Rygos g.",145 000 €,3218€/m²,2/6,45.06,2
164,https://www.aruodas.lt/butai-vilniuje-markuciuose-manufakturu-g-butas-su-pilna-apdaila-statyba-baigta-1-3388079/,"Markučiai, Manufaktūrų g.",316 400 €,4297€/m²,3/5,73.64,3
165,https://www.aruodas.lt/butai-vilniuje-naujininkuose-kaminkelio-g-projektas-monopolio-namai-isikures-jaukioje-1-3361447/,"Naujininkai, Kaminkelio g.",174 000 €,2935€/m²,4/6,59.29,3
166,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-leiciu-g-butas-su-daline-apdaila-minimalus-1-3385280/,"Pašilaičiai, Leičių g.",170 000 €,1772€/m²,1/9,95.92,4
167,https://www.aruodas.lt/butai-vilniuje-virsuliskese-juozo-rutkausko-g-statybos-darbai-baigti-namas-priduotas-1-3384850/,"Viršuliškės, Juozo Rutkausko g.",163 000 €,2940€/m²,8/16,55.45,3
168,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-giruliu-g-jau-paruostas-gyvenimui-proc-baigtumo-1-3219684/,"Pašilaičiai, Girulių g.",175 000 €,2823€/m²,1/6,61.98,3
169,https://www.aruodas.lt/butai-vilniuje-kalnenuose-lyviu-g-sveiki-tai-u-kotedzu-su-kiemeliais-1-3376252/,"Kalnėnai, Lyvių g.",207 000 €,2724€/m²,1/2,76,3
170,https://www.aruodas.lt/butai-vilniuje-zveryne-lapiu-g-kvieciame-rinktis-butus-jau-pastatytame-ir-1-3290482/,"Žvėrynas, Lapių g.",350 643 €,4598€/m²,4/4,76.26,3
171,https://www.aruodas.lt/butai-vilniuje-antakalnyje-balzio-g-parduodami-skoningai-irengti-apartamentai-per-1-3367336/,"Antakalnis, Balžio g.",590 000 €,3554€/m²,1/1,166,6
172,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-eiguliu-g-parduodamas-butas-revingis-river-space-1-3390049/,"Naujamiestis, Eigulių g.",175 000 €,3977€/m²,5/6,44,2
173,https://www.aruodas.lt/butai-vilniuje-valakampiuose-svajoniu-g-erdvus-kokybiskai-irengtas-butas-1-3374778/,"Valakampiai, Svajonių g.",399 000 €,4236€/m²,2/3,94.2,3
174,https://www.aruodas.lt/butai-vilniuje-antakalnyje-svajoniu-g-erdvus-kokybiskai-irengtas-butas-1-3374780/,"Antakalnis, Svajonių g.",399 000 €,4236€/m²,2/3,94.2,4
175,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-algirdo-g-parduodamas-isskirtinis-kambariu-kv-m-1-3385160/,"Naujamiestis, Algirdo g.",225 000 €,4206€/m²,3/3,53.5,2
176,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-naugarduko-g-visus-rupescius-su-bankais-patikekite-mums-1-3372458/,"Naujamiestis, Naugarduko g.",142 000 €,2956€/m²,3/5,48.03,2
177,https://www.aruodas.lt/butai-vilniuje-valakampiuose-lauru-g-lauru-namai-siekiantiems-isskirtinai-1-3365224/,"Valakampiai, Laurų g.",570 000 €,3563€/m²,1/2,160,5
178,https://www.aruodas.lt/butai-vilniuje-antakalnyje-lauru-g-lauru-namai-siekiantiems-isskirtinai-1-3365226/,"Antakalnis, Laurų g.",464 000 €,2900€/m²,1/2,160,5
179,https://www.aruodas.lt/butai-vilniuje-lazdynuose-architektu-g-erdvus-butas-pro-kurio-langus-atsiveria-1-3378738/,"Lazdynai, Architektų g.",127 000 €,1632€/m²,3/5,77.8,3
180,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-skroblu-g-sumazinta-kaina-eur-diena-1-3372972/,"Naujamiestis, Skroblų g.",75 900 €,3036€/m²,4/5,25,1
181,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-a-vivulskio-g-parduodamas-isskirtinis-kambariu-butas-1-3389799/,"Naujamiestis, A. Vivulskio g.",188 800 €,4104€/m²,4/5,46,2
182,https://www.aruodas.lt/butai-vilniuje-turniskese-turniskiu-g-kvieciame-i-atvirus-namus-gruodzio-d-1-3388885/,"Turniškės, Turniškių g.",300 000 €,4918€/m²,2/3,61,2
183,https://www.aruodas.lt/butai-vilniuje-virsuliskese-virsilu-g-su-rimtu-pirkeju-kaina-derinama-sis-butas-uz-1-3383956/,"Viršuliškės, Viršilų g.",124 000 €,4676€/m²,11/20,26.52,1
184,https://www.aruodas.lt/butai-vilniuje-zirmunuose-minties-g-k-butas-strategiskai-patogioje-vilniaus-1-3379658/,"Žirmūnai, Minties g.",87 000 €,2900€/m²,4/5,30,1
185,https://www.aruodas.lt/butai-vilniuje-zirmunuose-zirmunu-g-po-kapitalinio-remonto-parduodamas-kambario-1-3390389/,"Žirmūnai, Žirmūnų g.",91 000 €,3033€/m²,8/9,30,1
186,https://www.aruodas.lt/butai-vilniuje-naujininkuose-saltkalviu-g-jaukus-kambariu-butas-centrineje-vilniaus-1-3390373/,"Naujininkai, Šaltkalvių g.",85 000 €,2179€/m²,4/5,39,2
187,https://www.aruodas.lt/butai-vilniuje-virsuliskese-sesuoliu-g-parduodamas-jaukus-ir-sviesus-triju-kambariu-1-3390351/,"Viršuliškės, Šešuolių g.",99 000 €,1532€/m²,5/5,64.63,3
188,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-jurgio-baltrusaicio-g--tik-min-automobiliu-iki-gedimino-pr-1-3390347/,"Pašilaičiai, Jurgio Baltrušaičio g.",139 900 €,2622€/m²,5/10,53.35,2
189,https://www.aruodas.lt/butai-vilniuje-zveryne-pienines-g--parduodamas-irengtas-kambariu-butas-1-3390327/,"Žvėrynas, Pieninės g.",269 000 €,4785€/m²,1/6,56.22,3
190,https://www.aruodas.lt/butai-vilniuje-senamiestyje-labdariu-g-isskirtineje-senamiescio-vietoje-labdariu-g-1-3383158/,"Senamiestis, Labdarių g.",187 000 €,4250€/m²,1/2,44,2
191,https://www.aruodas.lt/butai-vilniuje-karoliniskese-vido-maciuleviciaus-g-baigiamas-remontuoti-kambariu-butas-1-3390313/,"Karoliniškės, Vido Maciulevičiaus g.",120 000 €,2449€/m²,3/5,49,3
192,https://www.aruodas.lt/butai-vilniuje-naujojoje-vilnioje-parko-g-parduodamas-kambariu-butas-esantis-1-3390293/,"Naujoji Vilnia, Parko g.",129 000 €,2016€/m²,2/5,64,3
193,https://www.aruodas.lt/butai-vilniuje-jeruzaleje-ateities-g-parduodamas-triju-kam-butas-kvm-su-1-3390181/,"Jeruzalė, Ateities g.",149 500 €,2136€/m²,2/5,70,3
194,https://www.aruodas.lt/butai-vilniuje-pilaiteje-vyduno-g-informacija-adresas-vyduno-g-1-3390069/,"Pilaitė, Vydūno g.",115 000 €,3146€/m²,5/6,36.56,1
195,https://www.aruodas.lt/butai-vilniuje-antakalnyje-zolyno-g-po-kapitalinio-remonto-studijos-tipo-butas-1-3390229/,"Antakalnis, Žolyno g.",68 000 €,2664€/m²,5/5,25.53,1
196,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-sviliskiu-g-parduodamas-tvarkingas-butas-su-visais-1-3390207/,"Pašilaičiai, Sviliškių g.",159 000 €,2944€/m²,9/9,54,2
197,https://www.aruodas.lt/butai-vilniuje-senamiestyje-kruopu-g-parduodamas-erdvus-ju-kambariu-butas-1-3390175/,"Senamiestis, Kruopų g.",294 000 €,3594€/m²,1/3,81.8,3
198,https://www.aruodas.lt/butai-vilniuje-zirmunuose-verkiu-g-parduodamas-stilingas-funkionalus-moderniai-1-3390113/,"Žirmūnai, Verkių g.",216 500 €,4236€/m²,8/9,51.11,3
199,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-gelezinio-vilko-g-uz-ypatinga-kaina-paduodamas-kambariu-1-3389855/,"Naujamiestis, Geležinio Vilko g.",210 000 €,3559€/m²,2/6,59,3
200,https://www.aruodas.lt/butai-vilniuje-senamiestyje-odminiu-g-paciame-vilniaus-centre-odminiu-g-1-3389983/,"Senamiestis, Odminių g.",215 000 €,5000€/m²,2/3,43,2
201,https://www.aruodas.lt/butai-vilniuje-zveryne-a-mickeviciaus-g-parduodamas-erdvus-naujai-suremontuotas-1-3389957/,"Žvėrynas, A. Mickevičiaus g.",515 000 €,4905€/m²,4/6,105,4
202,https://www.aruodas.lt/butai-vilniuje-snipiskese-rinktines-g-ka-tik-naujai-irengtas-ismanus-ir-siltas-1-3389929/,"Šnipiškės, Rinktinės g.",200 000 €,4042€/m²,7/9,49.48,2
203,https://www.aruodas.lt/butai-vilniuje-zirmunuose-m-katkaus-g-parduodamas-jaukus-labai-mylimas-dvieju-1-3389851/,"Žirmūnai, M. Katkaus g.",215 000 €,4489€/m²,7/7,47.9,2
204,https://www.aruodas.lt/butai-vilniuje-virsuliskese-virsilu-g-tarpininkai-prasau-neskambinkite-1-3389845/,"Viršuliškės, Viršilų g.",144 900 €,3623€/m²,11/20,40,2
205,https://www.aruodas.lt/butai-vilniuje-snipiskese-giedraiciu-g-butas-su-garazu-bei-kiemeliu-miesto-centre-1-3281628/,"Šnipiškės, Giedraičių g.",250 000 €,3560€/m²,1/3,70.22,3
206,https://www.aruodas.lt/butai-vilniuje-pavilnyje-mecislovo-reinio-g-kotedzo-aprasymas-panoraminiai-langai-1-3389813/,"Pavilnys, Mečislovo Reinio g.",325 000 €,2754€/m²,1/1,118,4
207,https://www.aruodas.lt/butai-vilniuje-virsuliskese-virsuliskiu-g-vilniuje-virsuliskese-prie-pat-pc-mada-1-3389797/,"Viršuliškės, Viršuliškių g.",93 500 €,1884€/m²,6/9,49.63,2
208,https://www.aruodas.lt/butai-vilniuje-siaures-miestelyje-s-zukausko-g-turbut-visi-siaures-miestelio-gyventojai-1-3389735/,"Šiaurės miestelis, S. Žukausko g.",412 000 €,4383€/m²,10/10,94,3
209,https://www.aruodas.lt/butai-vilniuje-verkiuose-verkiu-g-prabangus-ir-erdvus-triju-kambariu-butas-su-1-3389729/,"Verkiai, Verkių g.",370 000 €,4449€/m²,3/4,83.17,3
210,https://www.aruodas.lt/butai-vilniuje-baltupiuose-baltupio-g-brokeriu-paslaugos-nedomina-butas-1-3365486/,"Baltupiai, Baltupio g.",180 000 €,3273€/m²,2/7,55,3
211,https://www.aruodas.lt/butai-vilniuje-naujininkuose-tyzenhauzu-g-parduodamas-ju-kambariu-butas-tyzenhauzu-g-1-3389701/,"Naujininkai, Tyzenhauzų g.",97 000 €,1940€/m²,1/5,50,2
212,https://www.aruodas.lt/butai-vilniuje-paupyje-aukstaiciu-g-parduodamas-geromis-medziagomis-irengtas-1-3297248/,"Paupys, Aukštaičių g.",414 000 €,6273€/m²,2/4,66,3
213,https://www.aruodas.lt/butai-vilniuje-virsuliskese-virsilu-g-1-3389563/,"Viršuliškės, Viršilų g.",169 500 €,4178€/m²,17/20,40.57,2
214,https://www.aruodas.lt/butai-vilniuje-justiniskese-rygos-g-parduodamas-jaukus-erdvus-ir-tvarkingas-1-3301798/,"Justiniškės, Rygos g.",135 000 €,2022€/m²,4/5,66.77,3
215,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-eiguliu-g-parduodamas-riverspace-projekto-pirmojo-1-3389537/,"Naujamiestis, Eigulių g.",320 385 €,3900€/m²,5/7,82.15,3
216,https://www.aruodas.lt/butai-vilniuje-zirmunuose-kalvariju-g-eksliuzivinis-butas-siaures-miestelyje-1-3328951/,"Žirmūnai, Kalvarijų g.",135 000 €,2439€/m²,1/2,55.34,2
217,https://www.aruodas.lt/butai-vilniuje-virsuliskese-virsilu-g-skylum-tai-dangu-siekianciu-gyvenamuju-1-3286712/,"Viršuliškės, Viršilų g.",99 500 €,3796€/m²,15/20,26.21,1
218,https://www.aruodas.lt/butai-vilniuje-baltupiuose-baltupio-g-parduodamas-kompaktiskas-kv-m-kamb-1-3389265/,"Baltupiai, Baltupio g.",150 000 €,2862€/m²,5/7,52.42,3
219,https://www.aruodas.lt/butai-vilniuje-baltupiuose-baltupio-g-parduodamas-kompaktiskas-kv-m-kamb-1-3389263/,"Baltupiai, Baltupio g.",120 000 €,2935€/m²,7/7,40.88,2
220,https://www.aruodas.lt/butai-vilniuje-jeruzaleje-kvieciu-g-parduodamas-naujas-dvieju-kambariu-m-1-3389261/,"Jeruzalė, Kviečių g.",188 000 €,3686€/m²,4/6,51,2
221,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-svitrigailos-g-parduodamas-jaukiai-irengtas-butas-butas-yra-1-3389257/,"Naujamiestis, Švitrigailos g.",75 000 €,4065€/m²,3/4,18.45,1
222,https://www.aruodas.lt/butai-vilniuje-uzupyje-kriviu-g-atsilaisvina-bustas-tikriems-uzupio-1-3389223/,"Užupis, Krivių g.",110 000 €,4443€/m²,2/2,24.76,2
223,https://www.aruodas.lt/butai-vilniuje-zirmunuose-apkasu-g-dvieju-kambariu-butas-su-pilna-apdaila-be-1-3389217/,"Žirmūnai, Apkasų g.",120 000 €,2700€/m²,3/5,44.44,2
224,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-saltiniu-g-parduodamas-jaukus-butas-su-nuostabiu-vaizdu-1-3389205/,"Naujamiestis, Šaltinių g.",298 000 €,5767€/m²,1/3,51.67,2
225,https://www.aruodas.lt/butai-vilniuje-senamiestyje-totoriu-g-isskirtinis-stilingai-ir-prabangiai-irengtas-1-3389183/,"Senamiestis, Totorių g.",398 500 €,6578€/m²,1/2,60.58,3
226,https://www.aruodas.lt/butai-vilniuje-senamiestyje-teatro-g-nuostabioje-vilniaus-miesto-vietoje-teatro-g-1-3364293/,"Senamiestis, Teatro g.",530 000 €,5139€/m²,3/6,103.14,4
227,https://www.aruodas.lt/butai-vilniuje-karoliniskese-vido-maciuleviciaus-g-buto-privalumai-pries-metu-atliktas-1-3389069/,"Karoliniškės, Vido Maciulevičiaus g.",92 000 €,2788€/m²,2/5,33,1
228,https://www.aruodas.lt/butai-vilniuje-zveryne-studentu-g-parduodamas-butas-puikioje-vilniaus-vietoje-1-3389043/,"Žvėrynas, Studentų g.",85 900 €,4772€/m²,1/4,18,1
229,https://www.aruodas.lt/butai-vilniuje-seskineje-gelvonu-g-parduodamas-k-butas-seskine-gelvonu-g-1-3389019/,"Šeškinė, Gelvonų g.",110 000 €,2179€/m²,6/9,50.48,2
230,https://www.aruodas.lt/butai-vilniuje-antakalnyje-tramvaju-g-parduodamas-kvm-butas-tramvaju-1-3388825/,"Antakalnis, Tramvajų g.",270 000 €,3536€/m²,3/5,76.36,3
231,https://www.aruodas.lt/butai-vilniuje-pilaiteje-tolminkiemio-g--parduodamas-naujos-statybos-butas-m-1-3354601/,"Pilaitė, Tolminkiemio g.",183 000 €,2905€/m²,4/5,63,2
232,https://www.aruodas.lt/butai-vilniuje-pilaiteje-pilkalnio-g-parduodamas-kambariu-kotedzas-su-terasa-ir-1-3388779/,"Pilaitė, Pilkalnio g.",305 900 €,3362€/m²,2/2,91,4
233,https://www.aruodas.lt/butai-vilniuje-zirmunuose-kareiviu-g-buto-ypatumai-parduodamas-su-visais-1-3256274/,"Žirmūnai, Kareivių g.",218 000 €,2868€/m²,6/16,76,3
234,https://www.aruodas.lt/butai-vilniuje-seskineje-laisves-pr-atliktas-tikrai-krupstus-remontas-su-stilingu-1-3388661/,"Šeškinė, Laisvės pr.",99 900 €,2910€/m²,4/5,34.33,1
235,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-eiguliu-g-gyvenimo-kokybe-ir-patogumas-yra-svarbiau-nei-1-3388645/,"Naujamiestis, Eigulių g.",235 155 €,4980€/m²,4/7,47.22,2
236,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-vandentiekio-g-parduodamas-naujai-irengtas-stilingas-1-3388643/,"Naujamiestis, Vandentiekio g.",124 900 €,2905€/m²,4/4,43,3
237,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-dociskiu-g-parduodamas-tiesiogiai-be-tarpininku-dvieju-1-3388559/,"Pašilaičiai, Dociškių g.",139 000 €,2629€/m²,1/5,52.87,2
238,https://www.aruodas.lt/butai-vilniuje-justiniskese-justiniskiu-g-parduodamo-buto-privalumai-labai-1-3388527/,"Justiniškės, Justiniškių g.",95 000 €,1541€/m²,1/5,61.63,3
239,https://www.aruodas.lt/butai-vilniuje-virsuliskese-spaudos-g-parduodamas-naujai-ir-siuolaikiskai-irengtas-1-3387650/,"Viršuliškės, Spaudos g.",109 000 €,3893€/m²,4/16,28,1
240,https://www.aruodas.lt/butai-vilniuje-baltupiuose-kolektyvo-g-naujas-modernus-ir-aukstos-kokybes-a-1-3388479/,"Baltupiai, Kolektyvo g.",260 000 €,2476€/m²,1/2,105,3
241,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-eiguliu-g-parduodamas-naujai-pastatytas-a-klases-1-3388475/,"Naujamiestis, Eigulių g.",198 000 €,4500€/m²,1/6,44,2
242,https://www.aruodas.lt/butai-vilniuje-zirmunuose-zirmunu-g-vienoje-is-paklausiausiu-zirmunu-gatveje-1-3388451/,"Žirmūnai, Žirmūnų g.",99 900 €,3023€/m²,5/5,33.05,1
243,https://www.aruodas.lt/butai-vilniuje-fabijoniskese-salomejos-neries-g-parduodamas-jaukus-dvieju-kambariu-butas-1-3388447/,"Fabijoniškės, Salomėjos Nėries g.",95 000 €,2131€/m²,2/12,44.59,2
244,https://www.aruodas.lt/butai-vilniuje-zirmunuose-piromonto-g-labai-priziuretas-myletas-ir-ispuoseletas-1-3354097/,"Žirmūnai, Piromonto g.",285 000 €,4750€/m²,1/5,60,3
245,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-paneriu-g-parduodamas-irengtas-loftas-butas-1-3298378/,"Naujamiestis, Panerių g.",73 000 €,4294€/m²,4/4,17,1
246,https://www.aruodas.lt/butai-vilniuje-seskineje-buivydiskiu-g-buta-ramioje-ir-strategiskai-patogioje-1-3388289/,"Šeškinė, Buivydiškių g.",109 000 €,2477€/m²,7/12,44,1
247,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-budiniskiu-g-parduodamas-mazai-gyventas-kambario-butas-1-3388193/,"Pašilaičiai, Budiniškių g.",95 000 €,4012€/m²,5/5,23.68,1
248,https://www.aruodas.lt/butai-vilniuje-zirmunuose-zirmunu-g-puikioje-vietoje-zirmunu-g-renovuotame-1-3388143/,"Žirmūnai, Žirmūnų g.",149 000 €,2424€/m²,5/5,61.47,3
249,https://www.aruodas.lt/butai-vilniuje-snipiskese-gelezinio-vilko-g-pirmas-aukstas-su-isejimu-i-terasa-langai-i-1-3388139/,"Šnipiškės, Geležinio Vilko g.",95 000 €,2794€/m²,1/2,34,1
250,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-justiniskiu-g-parduodamas-jaukus-daug-sviesos-bei-erdves-1-3388071/,"Pašilaičiai, Justiniškių g.",154 000 €,2535€/m²,9/9,60.76,3
